"login","n_commits","inner_indegree","inner_outdegree","inner_betweenness","inner_incloseness","inner_outcloseness","outer_indegree","outer_outdegree","outer_betweenness","outer_incloseness","outer_outcloseness"
"jray319",1,0.000938967136150235,0.000938967136150235,1.13980343655609e-06,0.00201190138849532,0.00291002688700898,0,1,0,2.17319571730358e-11,2.17320584823261e-11
"jrit",1,0,0,0,0.000938086303939962,0.000938086303939962,5,0,0,4.03346868655962e-11,2.17319571730358e-11
"js",1,0.000938967136150235,0,0,0.00201794359231855,0.000938086303939962,42,15,3694896.05945483,4.03340124980599e-11,6.95392892162217e-11
"jscissr",7,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,8,0,0,4.03347757751648e-11,2.17319571730358e-11
"jsha",1,0,0,0,0.000938086303939962,0.000938086303939962,77,2,125183.929916774,4.03467240646469e-11,2.17321597925609e-11
"juamedgod",2,0,0,0,0.000938086303939962,0.000938086303939962,3,0,0,4.03353133992596e-11,2.17319571730358e-11
"juan-andres",1,0,0.0150234741784038,0,0.000938086303939962,0.00293226064906209,1,7,4.54700339043607,2.17320584823261e-11,6.95424609404542e-11
"jugglinmike",1,0.00938967136150235,0.000938967136150235,6.86343300509882e-06,0.00201572835931068,0.00292012031444075,182,4,7156574.10551022,4.0334266526311e-11,6.95393665006687e-11
"julianduque",7,0.0187793427230047,0.0657276995305164,0.00504048827381692,0.00201535072779708,0.00293021144295717,810,187,153314175.397684,4.03342707691442e-11,6.95407594877385e-11
"juliangruber",4,0.0535211267605634,0.0244131455399061,0.00465473967471805,0.00201684300628914,0.00292858380286919,770,101,78274104.4369897,4.03342865463747e-11,6.95407456183307e-11
"julien-f",1,0.00187793427230047,0.00375586854460094,2.49968263557256e-06,0.00201423772922593,0.00292518127883982,35,21,3247603.12652552,4.03340203979604e-11,6.95394220051473e-11
"juliepagano",1,0.00187793427230047,0,0,0.00201598782456931,0.000938086303939962,104,16,9750898.93689846,4.03341488791486e-11,6.95393961726807e-11
"jun-oka",5,0,0.00375586854460094,0,0.000938086303939962,0.00293094527801323,6,6,589941.695714262,2.17325650429463e-11,6.95442551466332e-11
"justshiv",1,0,0,0,0.000938086303939962,0.000938086303939962,15,14,3005722.27618867,4.03339176181543e-11,6.95393864818839e-11
"jvilk",1,0,0,0,0.000938086303939962,0.000938086303939962,60,7,5654572.99557253,4.03341749965121e-11,6.95393496239978e-11
"jwueller",2,0,0,0,0.000938086303939962,0.000938086303939962,8,9,791758.187978215,4.03367445628388e-11,2.1732868990654e-11
"kaero",2,0.0028169014084507,0.00751173708920188,0.00122022513113759,0.00201286342579905,0.00292542233209724,36,38,4290635.1307817,4.03341545568334e-11,6.95394567450577e-11
"kaichen",1,0.000938967136150235,0.0206572769953052,3.69931048146533e-06,0.00201188618580383,0.00293089688196604,161,233,20954001.1725684,4.03341833162026e-11,6.95395223563862e-11
"kalmanh",1,0,0,0,0.000938086303939962,0.000938086303939962,80,5,11189639.9220827,4.03339182428551e-11,6.9539323124256e-11
"kampde",2,0,0,0,0.000938086303939962,0.000938086303939962,7,0,0,4.03364218476009e-11,2.17319571730358e-11
"kanongil",8,0,0,0,0.000938086303939962,0.000938086303939962,17,1,98940,4.03358693396028e-11,2.17320584823261e-11
"kanreisa",1,0.00187793427230047,0.000938967136150235,1.70886441418219e-07,0.00201333527420114,0.00291672942884139,102,42,14709119.0157696,4.03340208274444e-11,6.95393928843861e-11
"kapouer",22,0.00563380281690141,0.00375586854460094,0.000228232651463072,0.00201511430333809,0.00292559109301731,34,10,2158004.67937029,4.03341284232279e-11,6.95394050897636e-11
"kassens",3,0.0028169014084507,0,0,0.00201859763378659,0.000938086303939962,175,27,8931444.16570315,4.03342055682191e-11,6.95394013565811e-11
"kellygerber",1,0,0,0,0.000938086303939962,0.000938086303939962,0,0,0,0,0
"kemitchell",3,0.0112676056338028,0.00563380281690141,0.00191267850980711,0.00201564442896699,0.00292398463603941,98,49,9560056.57329797,4.03342187229175e-11,6.95394744051702e-11
"kennyluck",1,0.000938967136150235,0.000938967136150235,7.94239118924071e-07,0.00201274930215241,0.00291001893561617,78,10,2320322.15321329,4.03341018308875e-11,6.95394098674641e-11
"kenperkins",1,0.00657276995305164,0.000938967136150235,4.89803964384831e-05,0.00201922530003982,0.000938967136150235,61,2,2036573.56930849,4.03342197803695e-11,6.95380632008996e-11
"kesla",2,0.0112676056338028,0.0610328638497653,0.00166044234095468,0.00201580466568873,0.00292998572147803,122,135,14068868.5567182,4.03342718949268e-11,6.95395285558121e-11
"kevinohara80",1,0.000938967136150235,0.0140845070422535,8.16759666036182e-08,0.00201188998645516,0.00292831002141928,156,45,20891699.0521371,4.03340733351822e-11,6.95395065144886e-11
"kevinoid",3,0,0,0,0.000938086303939962,0.000938086303939962,6,0,0,4.03356624145405e-11,2.17319571730358e-11
"kevinsimper",1,0.000938967136150235,0.00845070422535211,1.06982338050234e-06,0.00201189378712086,0.00292535001194861,30,14,1531342.76945175,4.03340339722612e-11,6.95394112601542e-11
"kevmannn",4,0.000938967136150235,0.0328638497652582,1.52803950088411e-06,0.00201188998645516,0.00292934905188111,21,164,5366587.1965117,4.03339755885165e-11,6.95407460438912e-11
"kg",1,0.00187793427230047,0,0,0.00201898413817814,0.000938086303939962,220,15,19364219.6886132,4.03342138000724e-11,6.95393581928967e-11
"khalsah",1,0,0,0,0.000938086303939962,0.000938086303939962,24,0,0,4.033853042527e-11,2.17319571730358e-11
"kibertoad",1,0,0,0,0.000938086303939962,0.000938086303939962,5,0,0,2.17324637289331e-11,2.17319571730358e-11
"kimown",1,0,0.00187793427230047,0,0.000938086303939962,0.0029345795422607,9,8,574538.774720202,4.03339755820091e-11,6.95408144915046e-11
"kkaefer",2,0.00563380281690141,0.0028169014084507,0.0010813680591543,0.00201530115033011,0.00292409703060006,200,23,11517609.9115076,4.03342782787009e-11,6.95394440560886e-11
"kmillikin",1,0,0,0,0.000938086303939962,0.000938086303939962,5,0,0,4.03343822967605e-11,2.17319571730358e-11
"kof",3,0.00657276995305164,0.00845070422535211,0.00028832209777395,0.00201531259106753,0.00292526162551158,197,21,13374928.7724634,4.03342779045245e-11,6.95395122400088e-11
"kohei-takata",2,0.00187793427230047,0.00375586854460094,1.02308034654435e-06,0.00201199641052284,0.00292365553023856,46,14,4038404.94340055,4.03339963663946e-11,6.95406909918744e-11
"koichik",157,0.0150234741784038,0.0197183098591549,0.00397453183768643,0.00201562535486362,0.0029279477423186,139,4,5418397.20783917,4.0334249369526e-11,6.95394267925215e-11
"konklone",1,0.0028169014084507,0.00187793427230047,0.00046234116716974,0.00201772567266995,0.00093984962406015,392,68,38172014.0070555,4.03342804651928e-11,6.95394432726997e-11
"kosak",1,0,0,0,0.000938086303939962,0.000938086303939962,0,0,0,0,0
"kpdecker",1,0.00563380281690141,0.00375586854460094,0.00035020184263624,0.00201509523926654,0.00292538215379544,209,32,11949970.1915119,4.03342538140853e-11,6.95394789410932e-11
"kriskowal",2,0.028169014084507,0.00751173708920188,0.00219927319976886,0.00201629698066627,0.00292529376541616,1198,51,62143789.7898385,4.03343074156772e-11,6.95394238717396e-11
"kthelgason",5,0.000938967136150235,0.000938967136150235,1.01633978475359e-06,0.00201189758780091,0.00291846387407582,28,25,4578289.69922951,4.03339761579068e-11,6.9538068587694e-11
"kuebk",1,0,0,0,0.000938086303939962,0.000938086303939962,21,4,103992.666327759,4.03388945903728e-11,2.17323624158644e-11
"kunalspathak",1,0.00187793427230047,0,0,0.00201594584771943,0.000938086303939962,29,0,0,4.03388774947393e-11,2.17319571730358e-11
"kustosz",1,0,0,0,0.000938086303939962,0.000938086303939962,18,0,0,4.03377611532519e-11,2.17319571730358e-11
"kvz",1,0.00375586854460094,0.0112676056338028,7.7606553915709e-05,0.00201429487385597,0.00292301358583779,373,163,40472271.5144427,4.03341977821254e-11,6.95394869490781e-11
"kysnm",1,0.00375586854460094,0.015962441314554,0.000694904484786121,0.00201353701883083,0.0029252857303738,39,127,7836843.62305807,4.03340978418768e-11,6.95394820262949e-11
"laggyluke",1,0,0,0,0.000938086303939962,0.000938086303939962,31,2,1730666.80402511,4.0334021016157e-11,6.95393485891535e-11
"lalitkapoor",2,0.0028169014084507,0.0103286384976526,0.000537892158321915,0.0020119051892041,0.00292518127883982,58,32,3814398.96146191,4.03341984621477e-11,6.95394623738549e-11
"lamara",1,0,0,0,0.000938086303939962,0.000938086303939962,5,2,98943,4.03356624080326e-11,2.17321597925609e-11
"lance",8,0,0,0,0.000938086303939962,0.000938086303939962,39,10,3353210.00128309,4.03340241949894e-11,6.9539367090627e-11
"langpavel",4,0.00187793427230047,0.015962441314554,0.000215667653935289,0.00201362077375978,0.00292848716827665,50,84,6380276.52713006,4.0333999681877e-11,6.9539439558856e-11
"larissayvette",2,0,0,0,0.000938086303939962,0.000938086303939962,0,0,0,0,0
"laverdet",8,0.00657276995305164,0,0,0.00201924827084092,0.000938086303939962,183,0,0,4.03545102483004e-11,2.17319571730358e-11
"lazlojuly",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,15,26,1993482.28661862,4.03339756015311e-11,6.95394534374144e-11
"lekoder",1,0,0,0,0.000938086303939962,0.000938086303939962,0,0,0,0,0
"leobalter",1,0.00375586854460094,0.00563380281690141,3.55796894530514e-05,0.00201454253805878,0.0029222436245699,560,82,56666440.3081194,4.03342103088552e-11,6.9540697646084e-11
"lewiscowper",1,0.00187793427230047,0.00657276995305164,1.88736848828981e-06,0.0020097411113774,0.00292321416317848,66,25,17875808.1366559,4.03341918994457e-11,6.95407076854318e-11
"lfortin",2,0,0.000938967136150235,0,0.000938086303939962,0.000938967136150235,12,1,984164.805589715,4.03340184782973e-11,6.9538013230442e-11
"lgrz",1,0,0,0,0.000938086303939962,0.000938086303939962,13,2,197885,4.03368168236444e-11,2.17321597925609e-11
"lightsofapollo",1,0.00187793427230047,0.00469483568075117,0.000472696023174148,0.00201309171192185,0.00292690970552265,46,25,3449409.57384576,4.03341720616827e-11,6.95393786189939e-11
"liveinjs",1,0.000938967136150235,0.0187793427230047,7.10073061858414e-06,0.00201188998645516,0.00292846301062496,11,24,987860.138744392,4.03339755559799e-11,6.95394001863349e-11
"llkats",3,0.00657276995305164,0.000938967136150235,0.000115034726961852,0.0020153621690974,0.00291993617266282,99,26,12503180.2310443,4.03341933245638e-11,6.95394271890515e-11
"lmarkus",1,0,0,0,0.000938086303939962,0.000938086303939962,48,0,0,4.03413097781721e-11,2.17319571730358e-11
"lo1tuma",1,0,0,0,0.000938086303939962,0.000938086303939962,29,13,2673644.5394093,4.03339931973276e-11,6.95393638797067e-11
"loganfsmyth",2,0.0028169014084507,0,0,0.00201765686571688,0.000938086303939962,83,7,3171151.13785801,4.03340659330731e-11,6.95393905535657e-11
"loyd",1,0,0,0,0.000938086303939962,0.000938086303939962,9,8,1118393.59270827,4.03339820990895e-11,6.95406844053687e-11
"lpinca",19,0.00469483568075117,0.0103286384976526,0.00012085543345226,0.00201428344467057,0.00292864822947403,36,5,1211385.24390288,4.03342080052378e-11,6.95394339687484e-11
"lrlna",1,0.00657276995305164,0.00375586854460094,0.000900072069266993,0.00201535072779708,0.00292497239814779,142,21,10657326.4930529,4.03341668232411e-11,6.95394081652873e-11
"luciotato",1,0,0,0,0.000938086303939962,0.000938086303939962,30,2,1420378.48821939,4.0334002252271e-11,6.95392806376684e-11
"luismreis",2,0.00375586854460094,0.000938967136150235,1.68182712975061e-06,0.00201424153876706,0.00292259647312583,51,8,2693018.54744049,4.03341388252578e-11,6.9539392052641e-11
"luk-",1,0.0103286384976526,0.0225352112676056,0.00337138422396638,0.00201617483359458,0.00292739242176441,94,51,31244717.9857452,4.03342488521872e-11,6.95407549516485e-11
"lukebayes",1,0.000938967136150235,0.000938967136150235,4.49904395315995e-07,0.00201300039125923,0.00291571529477471,85,56,9056719.55730113,4.03340849312831e-11,6.95394385917093e-11
"lxe",3,0.00469483568075117,0.0291079812206573,0.00123165024561386,0.00201418439716312,0.00292887374491572,85,92,28312575.9625117,4.03342119552259e-11,6.95407453088321e-11
"maasencioh",10,0.000938967136150235,0.00375586854460094,0,0.00201188998645516,0.00292607337438079,30,22,6197277.69065918,4.03340797807133e-11,6.95393924201563e-11
"madarche",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,9,0,0,4.03360563311788e-11,2.17319571730358e-11
"madhavgharmalkar",1,0,0,0,0.000938086303939962,0.000938086303939962,5,2,10,2.17324637289331e-11,2.17321597925609e-11
"mafintosh",3,0.0572769953051643,0.0450704225352113,0.00885382483981372,0.00201669787972149,0.00292967944080259,2504,223,620990040.008483,4.0334321003186e-11,6.95407751270984e-11
"magicmonkey",2,0,0,0,0.000938086303939962,0.000938086303939962,11,1,5883.49391634721,4.03365963242152e-11,2.17320584823261e-11
"majimboo",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,20,15,3310116.37067273,4.03340454479536e-11,6.95393597113136e-11
"makepanic",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,12,1,15.0276187105858,4.03367826228976e-11,2.17320584823261e-11
"manvalls",1,0,0,0,0.000938086303939962,0.000938086303939962,6,3,197884,4.03356624145405e-11,2.17322611037404e-11
"mape",1,0.0178403755868545,0.0140845070422535,0.00466711392126282,0.002016835367528,0.00292747288995176,164,17,5733687.18217492,4.03342658755698e-11,6.95394103607085e-11
"maraca",1,0,0.000938967136150235,0,0.000938086303939962,0.000938967136150235,19,55,4529118.44981105,4.0333985938409e-11,6.95394054089217e-11
"mariano",2,0.00751173708920188,0,0,0.00202710419125205,0.000938086303939962,197,0,0,4.03593375489254e-11,2.17319571730358e-11
"markstos",3,0.00375586854460094,0,0,0.00201844460364571,0.000938086303939962,92,14,7069398.84252365,4.03341244244509e-11,6.9538121246797e-11
"marshall",1,0.00187793427230047,0.00375586854460094,0,0.00201530496389482,0.0029252375210466,166,80,19813284.4306716,4.03342091440317e-11,6.95394322278846e-11
"martfors",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,8,0,0,4.0334324487915e-11,2.17319571730358e-11
"martinbark",1,0,0,0,0.000938086303939962,0.000938086303939962,3,0,0,4.0334673447037e-11,2.17319571730358e-11
"marzelin",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,1,0,0,2.17320584823261e-11,2.17319571730358e-11
"masuidrive",2,0.00751173708920188,0.000938967136150235,3.61017781329123e-06,0.00201436726170886,0.0029128045795305,738,7,63784641.532997,4.03341779899083e-11,6.95393782514788e-11
"mathiasbynens",20,0.0347417840375587,0.0140845070422535,0.00364473572765482,0.00201594203172885,0.00292502863232253,3822,123,285374072.788427,4.03343471598171e-11,6.95394977327805e-11
"mathiask88",1,0,0,0,0.000938086303939962,0.000938086303939962,2,3,197878,4.03349644062876e-11,2.17322611037404e-11
"matt-in-a-hat",2,0.00187793427230047,0.000938967136150235,0,0.0020097600742762,0.00292258845289419,6,8,791627.938423689,4.03339402700771e-11,6.95393660847965e-11
"mattezell",1,0,0,0,0.000938086303939962,0.000938086303939962,3,5,640292.000000005,4.03339175010229e-11,6.95393664523115e-11
"matthewloring",17,0.00469483568075117,0,0,0.00202996340347667,0.000938086303939962,47,4,297259.832204124,4.03416768414982e-11,2.17323624158644e-11
"mattness",1,0,0.00375586854460094,0,0.000938086303939962,0.00293433697760536,5,7,595101.192186904,4.03339772869266e-11,6.9539352796231e-11
"mattrobenolt",1,0.00187793427230047,0,0,0.00201897648318941,0.000938086303939962,252,0,0,4.03634659244395e-11,2.17319571730358e-11
"maxogden",2,0.101408450704225,0.0610328638497653,0.0325282571359729,0.00201732054371051,0.00293011470092195,4646,745,840861175.380054,4.03343482107684e-11,6.95407856307169e-11
"maxtaco",1,0.00469483568075117,0.00375586854460094,2.5201490826013e-05,0.00201448537937583,0.00292228371670586,269,8,15126263.2388947,4.03342682279994e-11,6.95393738509692e-11
"mayn",1,0,0,0,0.000938086303939962,0.000938086303939962,1,0,0,2.17320584823261e-11,2.17319571730358e-11
"mbarinov",1,0.000938967136150235,0.0028169014084507,0,0.00201189758780091,0.00291871182037179,18,42,2099202.70395293,4.03339764507362e-11,6.95394166084717e-11
"mbrubeck",1,0.00187793427230047,0.00187793427230047,5.44255301431776e-05,0.00201407393258809,0.0029200802816438,177,108,20325437.0495341,4.03341895763083e-11,6.95394131654317e-11
"mcarter",2,0.000938967136150235,0,0,0.00201378449669569,0.000938086303939962,86,0,0,4.03422755326047e-11,2.17319571730358e-11
"mcollina",12,0.0375586854460094,0.0572769953051643,0.0305521709410536,0.00201643059597358,0.00293249479585431,1050,239,94020018.1242714,4.03342980840313e-11,6.95395335753168e-11
"mdarse",1,0.000938967136150235,0.000938967136150235,0,0.00201188998645516,0.00292383211438361,41,23,6081859.47277953,4.03340030331503e-11,6.95393744602705e-11
"mdlavin",1,0,0,0,0.000938086303939962,0.000938086303939962,12,0,0,4.0337058480745e-11,2.17319571730358e-11
"mdouglass",1,0,0,0,0.000938086303939962,0.000938086303939962,0,3,0,2.17319571730358e-11,2.17322611037404e-11
"medns",1,0.000938967136150235,0.000938967136150235,0,0.00201188998645516,0.00292468322797151,39,0,0,4.03399688666722e-11,2.17319571730358e-11
"mexpolk",1,0.00187793427230047,0.0028169014084507,3.34471075164376e-05,0.0020134342382129,0.00292239598053931,18,12,1678984.4894992,4.03340016601043e-11,6.95393411711583e-11
"mgol",1,0.00375586854460094,0.0028169014084507,8.31510993405258e-06,0.00201367026858391,0.00292446638785838,334,52,20547193.2471058,4.03340894538943e-11,6.95394148772802e-11
"mgolawala",1,0,0.00187793427230047,0,0.000938086303939962,0.00293246249752186,4,2,147957.181967805,4.03339714140722e-11,6.95393500688842e-11
"mhansen",1,0,0,0,0.000938086303939962,0.000938086303939962,48,9,4407666.5464666,4.03341433283591e-11,6.95393663942828e-11
"mharsch",1,0,0.00375586854460094,0,0.000938086303939962,0.00292483583843921,6,5,886820.126348622,4.03339850143693e-11,6.95393305132331e-11
"mhart",2,0.00938967136150235,0.0347417840375587,0.000672600621551485,0.00201561009584084,0.0029288415262977,169,56,10406963.9420497,4.03341921239506e-11,6.95395133715728e-11
"mhdawson",37,0.00938967136150235,0.00375586854460094,0.000371977637715518,0.00201381876765637,0.00292185077984609,50,0,0,4.03404354259852e-11,2.17319571730358e-11
"michaelkebe",1,0,0,0,0.000938086303939962,0.000938086303939962,4,1,98938,4.03350119088429e-11,2.17320584823261e-11
"micnic",3,0.00187793427230047,0.000938967136150235,0,0.00201333908032939,0.00291691316637087,39,15,3841410.34889587,4.03339830296364e-11,6.95380308801503e-11
"mike-kaufman",3,0,0,0,0.000938086303939962,0.000938086303939962,3,0,0,4.03351979537315e-11,2.17319571730358e-11
"mike182uk",1,0.000938967136150235,0.00187793427230047,9.64863797465817e-07,0.00201188998645516,0.00292701428053164,30,15,2932317.3865576,4.03340514835132e-11,6.95394474411028e-11
"mikeal",29,0.0938967136150235,0.00845070422535211,0.00499166621303024,0.00201744282964826,0.00292488403452736,2476,25,90897641.7941104,4.03343411957508e-11,6.9539472190402e-11
"mikemaccana",1,0.00187793427230047,0,0,0.00201868181025528,0.000938086303939962,151,1,99023,4.03653232743841e-11,2.17320584823261e-11
"mikeseven",1,0.00375586854460094,0.000938967136150235,8.2862176476494e-07,0.00201524394859141,0.00291404789983337,40,10,3011138.19245413,4.03341875069592e-11,6.95393407649578e-11
"mikeswoods",1,0,0,0,0.000938086303939962,0.000938086303939962,8,13,949285.548975529,4.03339652483903e-11,6.95380203386796e-11
"miksago",44,0.0197183098591549,0.0244131455399061,0.00282767269510022,0.00201648022902671,0.00292685339899745,273,74,18965541.3567877,4.03343130088101e-11,6.95394526250108e-11
"ming-codes",1,0,0.00187793427230047,0,0.000938086303939962,0.00293246249752186,10,25,1502335.33973637,4.03340501462542e-11,6.95394515418061e-11
"mingwandroid",2,0.000938967136150235,0.000938967136150235,0,0.0020097411113774,0.00292172252689219,56,19,6389491.84774912,4.03339557281906e-11,6.95379749040105e-11
"mishoo",2,0.00751173708920188,0,0,0.0020226306733366,0.000938086303939962,552,10,25891251.6291314,4.03342444727031e-11,6.95380210059836e-11
"misterdjules",43,0.0103286384976526,0.00375586854460094,0.00126821005074052,0.00201543844775283,0.00291684126631993,77,16,3941361.06078746,4.03342072829171e-11,6.95394917751472e-11
"mitar",1,0.000938967136150235,0.0028169014084507,1.40952930055969e-06,0.00201593439979102,0.000940733772342427,207,89,24275700.2062817,4.03341557021316e-11,6.95394393170693e-11
"mithun-daa",3,0.000938967136150235,0.00469483568075117,0,0.00201188998645516,0.00292470732330237,5,11,459630.950995834,4.03339624079475e-11,6.95394053122071e-11
"mjackson",1,0.0122065727699531,0.00375586854460094,0.000808426218617029,0.00201580466568873,0.00292084910317591,1259,38,76740135.4422653,4.03342831234727e-11,6.95394232044086e-11
"mjcuva",1,0,0,0,0.000938086303939962,0.000938086303939962,6,11,1184107.6162144,4.03339302227976e-11,6.95381306567792e-11
"mmalecki",58,0.0460093896713615,0.0375586854460094,0.0104869058561342,0.00201679335537603,0.00292919597008645,421,69,22302973.9476465,4.03342856906491e-11,6.95395283623822e-11
"mmorearty",1,0,0.000938967136150235,0,0.000938086303939962,0.00292439411496576,17,2,3718.0016920137,4.03371247582608e-11,2.17321597925609e-11
"mnot",5,0.0122065727699531,0.00469483568075117,0.00121836530185654,0.0020165756840736,0.00292159428519698,637,58,130889900.977516,4.03343234109352e-11,6.95394133975468e-11
"mojodna",2,0.00938967136150235,0.00375586854460094,0.00125733667698556,0.00201574743536359,0.00292142598505547,292,111,31164874.7311165,4.03342945602624e-11,6.95394600236869e-11
"monsanto",3,0.00187793427230047,0,0,0.00201635042466423,0.000938086303939962,48,0,0,4.0338297820422e-11,2.17319571730358e-11
"morgoth",2,0.00187793427230047,0.000938967136150235,9.73948472097267e-06,0.00201223970781902,0.00291915983016794,55,10,4871739.72791176,4.0334031069989e-11,6.95393545080765e-11
"morkai",5,0.0028169014084507,0,0,0.00201835662182061,0.000938086303939962,10,0,0,4.03358357880006e-11,2.17319571730358e-11
"mozkeeler",1,0,0,0,0.000938086303939962,0.000938086303939962,2,1,98936,4.03342743677443e-11,2.17320584823261e-11
"mpmckenna8",1,0.00187793427230047,0.0131455399061033,0.000944993879918015,0.00201188998645516,0.00293366609095191,37,143,31763759.4532014,4.03341551620194e-11,6.95408193371017e-11
"mpotra",1,0.000938967136150235,0.00187793427230047,4.43958445255703e-06,0.00200974490392853,0.00291741656599525,5,1,294975.263501406,4.03339175172911e-11,6.9537960281371e-11
"mquandalle",1,0.00187793427230047,0,0,0.00202000660058495,0.000938086303939962,223,5,14719660.2361267,4.03341701322441e-11,6.95381502407687e-11
"mraleph",3,0.0197183098591549,0.000938967136150235,9.24680863659994e-05,0.00201656422899081,0.00291489332585223,263,0,0,4.03499939364289e-11,2.17319571730358e-11
"mranney",21,0.0309859154929577,0,0,0.00202518839956872,0.000938086303939962,430,1,44685.5424554749,4.0366056180032e-11,2.17320584823261e-11
"mrb",1,0.0028169014084507,0.00187793427230047,1.72267398813625e-05,0.00201426439631645,0.00292045663327566,323,69,20894075.5203841,4.03342837481848e-11,6.95393822554594e-11
"mridgway",1,0.0028169014084507,0.0028169014084507,1.80294397494779e-05,0.0020142301101869,0.00292491616613524,146,36,8834073.58414958,4.03341893648182e-11,6.95394277596679e-11
"msafi",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,17,14,1636336.83925219,4.03339660129998e-11,6.95394085424742e-11
"mscdex",189,0.0516431924882629,0,0,0.00202487266117701,0.000938086303939962,499,1,79924.0665773945,4.03681581448289e-11,2.17320584823261e-11
"mtharrison",2,0.00187793427230047,0.000938967136150235,0,0.00201429868361325,0.0029185598482897,83,5,314086.170060184,4.03431965440329e-11,2.17324637289331e-11
"mtre",1,0,0,0,0.000938086303939962,0.000938086303939962,3,0,0,4.03343076434371e-11,2.17319571730358e-11
"muchavie",1,0,0,0,0.000938086303939962,0.000938086303939962,0,1,0,2.17319571730358e-11,6.95404169033778e-11
"muddletoes",1,0,0,0,0.000938086303939962,0.000938086303939962,0,0,0,0,0
"mwain",1,0,0,0,0.000938086303939962,0.000938086303939962,3,0,0,2.17322611037404e-11,2.17319571730358e-11
"n0f3",1,0.00187793427230047,0.00187793427230047,4.67317461387143e-06,0.0020119051892041,0.00291871182037179,16,13,2169437.95245732,4.03339755982774e-11,6.95393523223303e-11
"naholyr",1,0.000938967136150235,0.00187793427230047,0,0.00201446632720229,0.00292632261539053,101,35,9783063.56126148,4.03341079673281e-11,6.95394165988002e-11
"nakamura-to",1,0.0028169014084507,0.000938967136150235,1.98657039981998e-07,0.00201370072814662,0.00292212335476224,41,3,3251600.12530679,4.03340665740468e-11,6.9539404441776e-11
"narqo",2,0.00187793427230047,0.000938967136150235,0,0.00201196980345039,0.00291960797752039,57,30,3758190.45157356,4.03341591412804e-11,6.95394086972175e-11
"nathan7",1,0.0187793427230047,0.0197183098591549,0.00244620988600508,0.00201615956625119,0.00292852743191517,114,57,18862519.0066936,4.03342266261524e-11,6.95407306656838e-11
"ncb000gt",1,0.0150234741784038,0.0122065727699531,0.000755462351749292,0.00201596111182621,0.0029259688665923,126,34,7499306.10099189,4.0334211675408e-11,6.95394750338162e-11
"ncopa",1,0.000938967136150235,0,0,0.00201617483359458,0.000938086303939962,44,1,98960,4.03428922242616e-11,2.17320584823261e-11
"ncr",1,0.0028169014084507,0.00938967136150235,0.00142595684870684,0.00201349133726074,0.00292497239814779,55,52,6921716.96517905,4.03341151547096e-11,6.95394112698256e-11
"nebrius",1,0.00469483568075117,0,0,0.00201867798389986,0.000938086303939962,77,0,0,4.03408126103547e-11,2.17319571730358e-11
"nelsonpecora",1,0,0.00469483568075117,0,0.000938086303939962,0.00293380347648825,20,18,2730851.3480047,4.03340896295929e-11,6.95394571512595e-11
"nemtsov",1,0.00375586854460094,0.0309859154929577,0.000530360725442328,0.00201549566053376,0.00292918791359308,64,109,8797796.96262854,4.0334168388266e-11,6.95394912238727e-11
"nettofarah",1,0.000938967136150235,0.00375586854460094,0,0.00201188998645516,0.00292486796898816,110,247,36051346.8100739,4.03340547144091e-11,6.95407169993957e-11
"nfriedly",1,0.000938967136150235,0.00187793427230047,3.14702061797909e-06,0.00200982075795719,0.00291695311237528,78,23,8315818.86786939,4.03340187255759e-11,6.95393862014118e-11
"nicholaswyoung",1,0.000938967136150235,0.00469483568075117,0,0.00201188998645516,0.00292683731181673,30,26,2826805.70130893,4.03341043687577e-11,6.9539392371799e-11
"nick-apperson",2,0,0.000938967136150235,0,0.000938086303939962,0.00292707863809765,10,1,98944,4.03374074904302e-11,2.17320584823261e-11
"nickstenning",2,0.00187793427230047,0,0,0.00202329544483053,0.000938086303939962,126,19,8421155.00769906,4.03341626129666e-11,6.95393693924315e-11
"niclashoyer",2,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,10,12,1440227.94568974,4.03340177364614e-11,6.95381228908841e-11
"nicolasromer",1,0,0,0,0.000938086303939962,0.000938086303939962,2,3,4.5,2.17321597925609e-11,2.17322611037404e-11
"nikai3d",1,0.000938967136150235,0,0,0.00201593439979102,0.000938086303939962,25,20,2735081.59105994,4.03340712105326e-11,6.95381083842356e-11
"nikhilm",6,0.0140845070422535,0.00469483568075117,0.000790116427354098,0.00201535835531619,0.00292209128448548,235,19,14192678.7727194,4.03342532023889e-11,6.95393940062748e-11
"niklasf",1,0,0,0,0.000938086303939962,0.000938086303939962,42,11,5211098.1230353,4.03340010484156e-11,6.95393667811407e-11
"niklasi",2,0,0.000938967136150235,0,0.000938086303939962,0.00293202653965807,5,4,394252.708165142,4.03339175075302e-11,6.95393657462959e-11
